image_id,split,mode,backend,reason
9140600L,train,jsn_predicted,heuristic,jsn_predicted_success
9143312R,train,jsn_predicted,heuristic,jsn_predicted_success
9143547R,train,jsn_predicted,heuristic,jsn_predicted_success
9144057L,train,jsn_predicted,heuristic,jsn_predicted_success
9144057R,train,jsn_predicted,heuristic,jsn_predicted_success
9144896L,train,jsn_predicted,heuristic,jsn_predicted_success
9144896R,train,jsn_predicted,heuristic,jsn_predicted_success
9145384L,train,jsn_predicted,heuristic,jsn_predicted_success
9146462L,train,jsn_predicted,heuristic,jsn_predicted_success
9146545L,train,jsn_predicted,heuristic,jsn_predicted_success
9146545R,train,jsn_predicted,heuristic,jsn_predicted_success
9146709L,train,jsn_predicted,heuristic,jsn_predicted_success
9146709R,train,jsn_predicted,heuristic,jsn_predicted_success
9148300R,train,jsn_predicted,heuristic,jsn_predicted_success
9149367L,train,jsn_predicted,heuristic,jsn_predicted_success
9149367R,train,jsn_predicted,heuristic,jsn_predicted_success
9150876L,train,jsn_predicted,heuristic,jsn_predicted_success
9151007L,train,jsn_predicted,heuristic,jsn_predicted_success
9151007R,train,jsn_predicted,heuristic,jsn_predicted_success
9152196L,train,jsn_predicted,heuristic,jsn_predicted_success
9154793L,train,jsn_predicted,heuristic,jsn_predicted_success
9154793R,train,jsn_predicted,heuristic,jsn_predicted_success
9155218L,train,jsn_predicted,heuristic,jsn_predicted_success
9155218R,train,jsn_predicted,heuristic,jsn_predicted_success
9155763L,train,jsn_predicted,heuristic,jsn_predicted_success
9155763R,train,jsn_predicted,heuristic,jsn_predicted_success
9156448R,train,jsn_predicted,heuristic,jsn_predicted_success
9156716L,train,jsn_predicted,heuristic,jsn_predicted_success
9156716R,train,jsn_predicted,heuristic,jsn_predicted_success
9156789L,train,jsn_predicted,heuristic,jsn_predicted_success
9156789R,train,jsn_predicted,heuristic,jsn_predicted_success
9157758R,train,jsn_predicted,heuristic,jsn_predicted_success
9159027L,train,jsn_predicted,heuristic,jsn_predicted_success
9159027R,train,jsn_predicted,heuristic,jsn_predicted_success
9159540R,train,jsn_predicted,heuristic,jsn_predicted_success
9162299L,train,jsn_predicted,heuristic,jsn_predicted_success
9167502L,train,jsn_predicted,heuristic,jsn_predicted_success
9167502R,train,jsn_predicted,heuristic,jsn_predicted_success
9168534R,train,jsn_predicted,heuristic,jsn_predicted_success
9168709L,train,jsn_predicted,heuristic,jsn_predicted_success
9168709R,train,jsn_predicted,heuristic,jsn_predicted_success
9168770R,train,jsn_predicted,heuristic,jsn_predicted_success
9169022L,train,jsn_predicted,heuristic,jsn_predicted_success
9169092L,train,jsn_predicted,heuristic,jsn_predicted_success
9169092R,train,jsn_predicted,heuristic,jsn_predicted_success
9170920L,train,jsn_predicted,heuristic,jsn_predicted_success
9170920R,train,jsn_predicted,heuristic,jsn_predicted_success
9171766L,train,jsn_predicted,heuristic,jsn_predicted_success
9171766R,train,jsn_predicted,heuristic,jsn_predicted_success
9172459R,train,jsn_predicted,heuristic,jsn_predicted_success
9173587R,train,jsn_predicted,heuristic,jsn_predicted_success
9173792L,train,jsn_predicted,heuristic,jsn_predicted_success
9176086R,train,jsn_predicted,heuristic,jsn_predicted_success
9176441L,train,jsn_predicted,heuristic,jsn_predicted_success
9176893L,train,jsn_predicted,heuristic,jsn_predicted_success
9176992R,train,jsn_predicted,heuristic,jsn_predicted_success
9178212R,train,jsn_predicted,heuristic,jsn_predicted_success
9178581R,train,jsn_predicted,heuristic,jsn_predicted_success
9178780R,train,jsn_predicted,heuristic,jsn_predicted_success
9178840R,train,jsn_predicted,heuristic,jsn_predicted_success
9178936L,train,jsn_predicted,heuristic,jsn_predicted_success
9179238L,train,jsn_predicted,heuristic,jsn_predicted_success
9179238R,train,jsn_predicted,heuristic,jsn_predicted_success
9179943L,train,jsn_predicted,heuristic,jsn_predicted_success
9179943R,train,jsn_predicted,heuristic,jsn_predicted_success
9180940L,train,jsn_predicted,heuristic,jsn_predicted_success
9180940R,train,jsn_predicted,heuristic,jsn_predicted_success
9182051L,train,jsn_predicted,heuristic,jsn_predicted_success
9182051R,train,jsn_predicted,heuristic,jsn_predicted_success
9184556R,train,jsn_predicted,heuristic,jsn_predicted_success
9187595R,train,jsn_predicted,heuristic,jsn_predicted_success
9188345L,train,jsn_predicted,heuristic,jsn_predicted_success
9188806R,train,jsn_predicted,heuristic,jsn_predicted_success
9189303L,train,jsn_predicted,heuristic,jsn_predicted_success
9189303R,train,jsn_predicted,heuristic,jsn_predicted_success
9189823R,train,jsn_predicted,heuristic,jsn_predicted_success
9189986L,train,jsn_predicted,heuristic,jsn_predicted_success
9189986R,train,jsn_predicted,heuristic,jsn_predicted_success
9191168L,train,jsn_predicted,heuristic,jsn_predicted_success
9191168R,train,jsn_predicted,heuristic,jsn_predicted_success
9192885L,train,jsn_predicted,heuristic,jsn_predicted_success
9192885R,train,jsn_predicted,heuristic,jsn_predicted_success
9193863L,train,jsn_predicted,heuristic,jsn_predicted_success
9193863R,train,jsn_predicted,heuristic,jsn_predicted_success
9195031L,train,jsn_predicted,heuristic,jsn_predicted_success
9195031R,train,jsn_predicted,heuristic,jsn_predicted_success
9196959R,train,jsn_predicted,heuristic,jsn_predicted_success
9197492R,train,jsn_predicted,heuristic,jsn_predicted_success
9199024L,train,jsn_predicted,heuristic,jsn_predicted_success
9199024R,train,jsn_predicted,heuristic,jsn_predicted_success
9200014R,train,jsn_predicted,heuristic,jsn_predicted_success
9200957R,train,jsn_predicted,heuristic,jsn_predicted_success
9202047L,train,jsn_predicted,heuristic,jsn_predicted_success
9202456R,train,jsn_predicted,heuristic,jsn_predicted_success
9203957R,train,jsn_predicted,heuristic,jsn_predicted_success
9204076L,train,jsn_predicted,heuristic,jsn_predicted_success
9204538L,train,jsn_predicted,heuristic,jsn_predicted_success
9205285L,train,jsn_predicted,heuristic,jsn_predicted_success
9205285R,train,jsn_predicted,heuristic,jsn_predicted_success
9206450R,train,jsn_predicted,heuristic,jsn_predicted_success
9206908L,train,jsn_predicted,heuristic,jsn_predicted_success
9206908R,train,jsn_predicted,heuristic,jsn_predicted_success
9207458L,train,jsn_predicted,heuristic,jsn_predicted_success
9207458R,train,jsn_predicted,heuristic,jsn_predicted_success
9209896R,train,jsn_predicted,heuristic,jsn_predicted_success
9210045R,train,jsn_predicted,heuristic,jsn_predicted_success
9210505L,train,jsn_predicted,heuristic,jsn_predicted_success
9211547L,train,jsn_predicted,heuristic,jsn_predicted_success
9212052R,train,jsn_predicted,heuristic,jsn_predicted_success
9212451L,train,jsn_predicted,heuristic,jsn_predicted_success
9212451R,train,jsn_predicted,heuristic,jsn_predicted_success
9214547L,train,jsn_predicted,heuristic,jsn_predicted_success
9217260L,train,jsn_predicted,heuristic,jsn_predicted_success
9217428L,train,jsn_predicted,heuristic,jsn_predicted_success
9217428R,train,jsn_predicted,heuristic,jsn_predicted_success
9217512R,train,jsn_predicted,heuristic,jsn_predicted_success
9217911L,train,jsn_predicted,heuristic,jsn_predicted_success
9218993L,train,jsn_predicted,heuristic,jsn_predicted_success
9218993R,train,jsn_predicted,heuristic,jsn_predicted_success
9221040L,train,jsn_predicted,heuristic,jsn_predicted_success
9222596R,train,jsn_predicted,heuristic,jsn_predicted_success
9225592R,train,jsn_predicted,heuristic,jsn_predicted_success
9225984R,train,jsn_predicted,heuristic,jsn_predicted_success
9226021L,train,jsn_predicted,heuristic,jsn_predicted_success
9226589R,train,jsn_predicted,heuristic,jsn_predicted_success
9226752L,train,jsn_predicted,heuristic,jsn_predicted_success
9229585R,train,jsn_predicted,heuristic,jsn_predicted_success
9230073L,train,jsn_predicted,heuristic,jsn_predicted_success
9233578L,train,jsn_predicted,heuristic,jsn_predicted_success
9233578R,train,jsn_predicted,heuristic,jsn_predicted_success
9234555R,train,jsn_predicted,heuristic,jsn_predicted_success
9235073L,train,jsn_predicted,heuristic,jsn_predicted_success
9235073R,train,jsn_predicted,heuristic,jsn_predicted_success
9240045L,train,jsn_predicted,heuristic,jsn_predicted_success
9240957L,train,jsn_predicted,heuristic,jsn_predicted_success
9241014R,train,jsn_predicted,heuristic,jsn_predicted_success
9242457R,train,jsn_predicted,heuristic,jsn_predicted_success
9244405L,train,jsn_predicted,heuristic,jsn_predicted_success
9244405R,train,jsn_predicted,heuristic,jsn_predicted_success
9245519L,train,jsn_predicted,heuristic,jsn_predicted_success
9246538L,train,jsn_predicted,heuristic,jsn_predicted_success
9249760L,train,jsn_predicted,heuristic,jsn_predicted_success
9249760R,train,jsn_predicted,heuristic,jsn_predicted_success
9251077L,train,jsn_predicted,heuristic,jsn_predicted_success
9251736L,train,jsn_predicted,heuristic,jsn_predicted_success
9252427R,train,jsn_predicted,heuristic,jsn_predicted_success
9252748L,train,jsn_predicted,heuristic,jsn_predicted_success
9252748R,train,jsn_predicted,heuristic,jsn_predicted_success
9252889L,train,jsn_predicted,heuristic,jsn_predicted_success
9252889R,train,jsn_predicted,heuristic,jsn_predicted_success
9253255L,train,jsn_predicted,heuristic,jsn_predicted_success
9253255R,train,jsn_predicted,heuristic,jsn_predicted_success
9253530R,train,jsn_predicted,heuristic,jsn_predicted_success
9254853R,train,jsn_predicted,heuristic,jsn_predicted_success
9255429R,train,jsn_predicted,heuristic,jsn_predicted_success
9255848L,train,jsn_predicted,heuristic,jsn_predicted_success
9255848R,train,jsn_predicted,heuristic,jsn_predicted_success
9255884R,train,jsn_predicted,heuristic,jsn_predicted_success
9256532R,train,jsn_predicted,heuristic,jsn_predicted_success
9257385L,train,jsn_predicted,heuristic,jsn_predicted_success
9257385R,train,jsn_predicted,heuristic,jsn_predicted_success
9258219R,train,jsn_predicted,heuristic,jsn_predicted_success
9258562L,train,jsn_predicted,heuristic,jsn_predicted_success
9259866R,train,jsn_predicted,heuristic,jsn_predicted_success
9262506L,train,jsn_predicted,heuristic,jsn_predicted_success
9262506R,train,jsn_predicted,heuristic,jsn_predicted_success
9263504L,train,jsn_predicted,heuristic,jsn_predicted_success
9263546L,train,jsn_predicted,heuristic,jsn_predicted_success
9263546R,train,jsn_predicted,heuristic,jsn_predicted_success
9264046R,train,jsn_predicted,heuristic,jsn_predicted_success
9264200L,train,jsn_predicted,heuristic,jsn_predicted_success
9264200R,train,jsn_predicted,heuristic,jsn_predicted_success
9265274L,train,jsn_predicted,heuristic,jsn_predicted_success
9265274R,train,jsn_predicted,heuristic,jsn_predicted_success
9266027L,train,jsn_predicted,heuristic,jsn_predicted_success
9266274L,train,jsn_predicted,heuristic,jsn_predicted_success
9266394L,train,jsn_predicted,heuristic,jsn_predicted_success
9266787R,train,jsn_predicted,heuristic,jsn_predicted_success
9267366L,train,jsn_predicted,heuristic,jsn_predicted_success
9267366R,train,jsn_predicted,heuristic,jsn_predicted_success
9269510R,train,jsn_predicted,heuristic,jsn_predicted_success
9270077R,train,jsn_predicted,heuristic,jsn_predicted_success
9270566L,train,jsn_predicted,heuristic,jsn_predicted_success
9272247R,train,jsn_predicted,heuristic,jsn_predicted_success
9273128R,train,jsn_predicted,heuristic,jsn_predicted_success
9273764R,train,jsn_predicted,heuristic,jsn_predicted_success
9274132L,train,jsn_predicted,heuristic,jsn_predicted_success
9274208L,train,jsn_predicted,heuristic,jsn_predicted_success
9276150R,train,jsn_predicted,heuristic,jsn_predicted_success
9276684R,train,jsn_predicted,heuristic,jsn_predicted_success
9276849L,train,jsn_predicted,heuristic,jsn_predicted_success
9280043R,train,jsn_predicted,heuristic,jsn_predicted_success
9280181R,train,jsn_predicted,heuristic,jsn_predicted_success
9280204R,train,jsn_predicted,heuristic,jsn_predicted_success
9281052R,train,jsn_predicted,heuristic,jsn_predicted_success
9281202L,train,jsn_predicted,heuristic,jsn_predicted_success
9284505L,train,jsn_predicted,heuristic,jsn_predicted_success
9288025L,train,jsn_predicted,heuristic,jsn_predicted_success
9288025R,train,jsn_predicted,heuristic,jsn_predicted_success
9288911R,train,jsn_predicted,heuristic,jsn_predicted_success
9289020R,train,jsn_predicted,heuristic,jsn_predicted_success
9289212R,train,jsn_predicted,heuristic,jsn_predicted_success
9289216L,train,jsn_predicted,heuristic,jsn_predicted_success
9289216R,train,jsn_predicted,heuristic,jsn_predicted_success
9290079R,train,jsn_predicted,heuristic,jsn_predicted_success
9291078L,train,jsn_predicted,heuristic,jsn_predicted_success
9291206R,train,jsn_predicted,heuristic,jsn_predicted_success
9292234R,train,jsn_predicted,heuristic,jsn_predicted_success
9292524L,train,jsn_predicted,heuristic,jsn_predicted_success
9292524R,train,jsn_predicted,heuristic,jsn_predicted_success
9293213L,train,jsn_predicted,heuristic,jsn_predicted_success
9295400L,train,jsn_predicted,heuristic,jsn_predicted_success
9295400R,train,jsn_predicted,heuristic,jsn_predicted_success
9297051L,train,jsn_predicted,heuristic,jsn_predicted_success
9297051R,train,jsn_predicted,heuristic,jsn_predicted_success
9297263L,train,jsn_predicted,heuristic,jsn_predicted_success
9297263R,train,jsn_predicted,heuristic,jsn_predicted_success
9299340R,train,jsn_predicted,heuristic,jsn_predicted_success
9299721L,train,jsn_predicted,heuristic,jsn_predicted_success
9299721R,train,jsn_predicted,heuristic,jsn_predicted_success
9299944R,train,jsn_predicted,heuristic,jsn_predicted_success
9300088R,train,jsn_predicted,heuristic,jsn_predicted_success
9302260L,train,jsn_predicted,heuristic,jsn_predicted_success
9305487L,train,jsn_predicted,heuristic,jsn_predicted_success
9305487R,train,jsn_predicted,heuristic,jsn_predicted_success
9306336L,train,jsn_predicted,heuristic,jsn_predicted_success
9306336R,train,jsn_predicted,heuristic,jsn_predicted_success
9306349L,train,jsn_predicted,heuristic,jsn_predicted_success
9306349R,train,jsn_predicted,heuristic,jsn_predicted_success
9308099L,train,jsn_predicted,heuristic,jsn_predicted_success
9308099R,train,jsn_predicted,heuristic,jsn_predicted_success
9309098R,train,jsn_predicted,heuristic,jsn_predicted_success
9310086L,train,jsn_predicted,heuristic,jsn_predicted_success
9310332L,train,jsn_predicted,heuristic,jsn_predicted_success
9310472L,train,jsn_predicted,heuristic,jsn_predicted_success
9311328L,train,jsn_predicted,heuristic,jsn_predicted_success
9314340R,train,jsn_predicted,heuristic,jsn_predicted_success
9314341L,train,jsn_predicted,heuristic,jsn_predicted_success
9315555L,train,jsn_predicted,heuristic,jsn_predicted_success
9315555R,train,jsn_predicted,heuristic,jsn_predicted_success
9316108L,train,jsn_predicted,heuristic,jsn_predicted_success
9316108R,train,jsn_predicted,heuristic,jsn_predicted_success
9316359R,train,jsn_predicted,heuristic,jsn_predicted_success
9316511L,train,jsn_predicted,heuristic,jsn_predicted_success
9316511R,train,jsn_predicted,heuristic,jsn_predicted_success
9316607L,train,jsn_predicted,heuristic,jsn_predicted_success
9316607R,train,jsn_predicted,heuristic,jsn_predicted_success
9316905R,train,jsn_predicted,heuristic,jsn_predicted_success
9317134R,train,jsn_predicted,heuristic,jsn_predicted_success
9317209L,train,jsn_predicted,heuristic,jsn_predicted_success
9317209R,train,jsn_predicted,heuristic,jsn_predicted_success
9318527L,train,jsn_predicted,heuristic,jsn_predicted_success
9318527R,train,jsn_predicted,heuristic,jsn_predicted_success
9320001R,train,jsn_predicted,heuristic,jsn_predicted_success
9323849L,train,jsn_predicted,heuristic,jsn_predicted_success
9323849R,train,jsn_predicted,heuristic,jsn_predicted_success
9324211R,train,jsn_predicted,heuristic,jsn_predicted_success
9326801L,train,jsn_predicted,heuristic,jsn_predicted_success
9326801R,train,jsn_predicted,heuristic,jsn_predicted_success
9327065R,train,jsn_predicted,heuristic,jsn_predicted_success
